,Unnamed: 0,problem_id,problem,assign,user_answer,scoring_criterion,correct_scoring_criterion,keyword_criterion,correct_keyword_criterion,annotator
91,91,9,[운영체제 1] Deadlock의 발생조건 네가지를 간단히 설명해주세요.,big jo,"상호배제 : 프로세스들이 필요로 하는 자원에 대해 배타적인 통제권을 요구한다.
점유대기: 프로세스가 할당된 자원을 가진 상태에서 다른 자원을 기다린다.
비선점 : 프로세스가 어떤 자원의 사용을 끝낼 때까지 그 자원을 뺏을 수 없다.
순환대기: 각 프로세스는 순환적으로 다음 프로세스가 요구하는 자원을 가지고 있다.
이 조건 중에서 한 가지라도 만족하지 않으면 교착 상태는 발생하지 않는다. 이중 순환대기 조건은 점유대기 조건과 비선점 조건을 만족해야 성립하는 조건이므로, 위 4가지 조건은 서로 완전히 독립적인 것은 아니다.

","['한 번에 프로세스 하나만 해당 자원을 사용할 수 있다. ', '이미 할당된 자원을 강제로 빼앗을 수 없다.', '대기 프로세스의 집합이 순환 형태로 자원을 대기하고 있어야 한다.', '자원을 최소한 하나 보유하고, 다른 프로세스에 할당된 자원을 점유하기 위해 대기하는 프로세스가 존재한다.']","[0, 1, 2, 3]","['상호 배제', '점유 대기', '순환 대기', '비선점']","[0, 1, 2, 3]",alsxmqkqh23@gmail.com
92,92,9,[운영체제 1] Deadlock의 발생조건 네가지를 간단히 설명해주세요.,big jo,"상호배제는 젓가락은 한번에 한 철학자만 사용 가능하다는 점이다.
보유 및 대기는 집어든 젓가락을 계속 들은 채로 반대쪽 젓가락을 기다리는 내용이다.
비선점은 이미 누군가 쥐고있는 젓가락을 뺏을 수 없다.
환형 대기는 모든 철학자는 자신의 오른쪽 철학자가 젓가락을 내려놓기를 기다린다는 내용이다.","['한 번에 프로세스 하나만 해당 자원을 사용할 수 있다. ', '이미 할당된 자원을 강제로 빼앗을 수 없다.', '대기 프로세스의 집합이 순환 형태로 자원을 대기하고 있어야 한다.', '자원을 최소한 하나 보유하고, 다른 프로세스에 할당된 자원을 점유하기 위해 대기하는 프로세스가 존재한다.']",[],"['상호 배제', '점유 대기', '순환 대기', '비선점']","[0, 1, 2, 3]",alsxmqkqh23@gmail.com
93,93,9,[운영체제 1] Deadlock의 발생조건 네가지를 간단히 설명해주세요.,big jo,"자원은 한 번에 한 프로세스만이 사용할 수 있어야 한다.
최소한 하나의 자원을 점유하고 있으면서 다른 프로세스에 할당되어 사용하고 있는 자원을 추가로 점유하기
  위해 대기하는 프로세스가 있어야 한다.
 다른 프로세스에 할당된 자원은 사용이 끝날 때까지 강제로 빼앗을 수 없어야 한다.
프로세스의 집합 {P0, P1, ,…Pn}에서 P0는 P1이 점유한 자원을 대기하고 P1은 P2가 점유한 자원을 대기하고 P2…Pn-1은 Pn이 점유한 자원을 대기하며 Pn은 P0가 점유한 자원을 요구해야 한다.","['한 번에 프로세스 하나만 해당 자원을 사용할 수 있다. ', '이미 할당된 자원을 강제로 빼앗을 수 없다.', '대기 프로세스의 집합이 순환 형태로 자원을 대기하고 있어야 한다.', '자원을 최소한 하나 보유하고, 다른 프로세스에 할당된 자원을 점유하기 위해 대기하는 프로세스가 존재한다.']","[0, 1, 2, 3]","['상호 배제', '점유 대기', '순환 대기', '비선점']",[],alsxmqkqh23@gmail.com
94,94,9,[운영체제 1] Deadlock의 발생조건 네가지를 간단히 설명해주세요.,big jo,"한 리소스는 한 번에 한 프로세스만 사용할 수 있다. 어떤 프로세스가 하나 이상의 리소스를 점유하고 있으면서 다른 프로세스가 가지고 있는 리소스를 기다리고 있다. 프로세스가 태스크를 마친 후 리소스를 자발적으로 반환할때까지 기다린다.(강제로 빼앗지 않는다)
Hold and wait 관계의 프로세스들이 서로 기다린다.","['한 번에 프로세스 하나만 해당 자원을 사용할 수 있다. ', '이미 할당된 자원을 강제로 빼앗을 수 없다.', '대기 프로세스의 집합이 순환 형태로 자원을 대기하고 있어야 한다.', '자원을 최소한 하나 보유하고, 다른 프로세스에 할당된 자원을 점유하기 위해 대기하는 프로세스가 존재한다.']","[0, 1, 3]","['상호 배제', '점유 대기', '순환 대기', '비선점']",[1],alsxmqkqh23@gmail.com
95,95,9,[운영체제 1] Deadlock의 발생조건 네가지를 간단히 설명해주세요.,big jo,"소한 하나의 자원은 비공유방식(nonsharable mode)으로 점유되어야한다. 최소한 하나의 자원을 점유하고 있으면서 다른 프로세스에 할당되어 사용하고 있는 자원을 추가로 점유하기 위해 대기하는 프로세스가 있어야 한다. 다른 프로세스에 할당된 자원은 사용이 끝날 때까지 강제로 빼앗을 수 없어야 한다. 프로세스의 집합 {P0,P1,...,Pn에서 P0는 P1이 점유한 자원을 대기하고 P1은 P2가 점유한 자원을 대기하고 P2...Pn-1은 Pn이 점유한 자원을 대기하며 Pn은 P0가 점유한 자원을 요구해야 한다.","['한 번에 프로세스 하나만 해당 자원을 사용할 수 있다. ', '이미 할당된 자원을 강제로 빼앗을 수 없다.', '대기 프로세스의 집합이 순환 형태로 자원을 대기하고 있어야 한다.', '자원을 최소한 하나 보유하고, 다른 프로세스에 할당된 자원을 점유하기 위해 대기하는 프로세스가 존재한다.']","[0, 1, 2, 3]","['상호 배제', '점유 대기', '순환 대기', '비선점']",[],alsxmqkqh23@gmail.com
96,96,9,[운영체제 1] Deadlock의 발생조건 네가지를 간단히 설명해주세요.,big jo,"교착상태가 발생하기 위해서는 4가지 조건이 만족해야 합니다.
첫번째는 상호 배제로 한 리소스는 한번에 한 프로세스만이 사용할 수 있다.
두번째는 점유와 대기로 어떤 프로세스가 하나의 리소스를 점유하는 동시에 다른 프로세스가 해당 리소스를 기다린다.
세번째는 비선점으로 프로세스가 태스크를 선점하지 않고 반환할 때까지 기다린다.
네번째는 환형 대기로 프로세스들이 서로를 기다린다.","['한 번에 프로세스 하나만 해당 자원을 사용할 수 있다. ', '이미 할당된 자원을 강제로 빼앗을 수 없다.', '대기 프로세스의 집합이 순환 형태로 자원을 대기하고 있어야 한다.', '자원을 최소한 하나 보유하고, 다른 프로세스에 할당된 자원을 점유하기 위해 대기하는 프로세스가 존재한다.']","[0, 1, 2, 3]","['상호 배제', '점유 대기', '순환 대기', '비선점']","[0, 1, 2, 3]",alsxmqkqh23@gmail.com
97,97,9,[운영체제 1] Deadlock의 발생조건 네가지를 간단히 설명해주세요.,big jo,"상호 배제는 프로세스가 자원을 사용할 때 다른 프로세스와 동시에 사용할 수 없는 조건을 의미합니다.
두번째로 점유 및 대기는
한 자원을 점유한 상태에서 다른 자원을 요청하기 위해 대기할 수 있는 조건을 의미합니다. 비선점은
한 프로세스가 자원을 할당 받으면 작업이 끝날 때 까지 시스템에서 제어권을 뺏을 수 없는 조건을 의미합니다.
순환 대기는 여러개의 프로세스가 서로의 자원을 요청하고 있는 상태를 의미합니다.","['한 번에 프로세스 하나만 해당 자원을 사용할 수 있다. ', '이미 할당된 자원을 강제로 빼앗을 수 없다.', '대기 프로세스의 집합이 순환 형태로 자원을 대기하고 있어야 한다.', '자원을 최소한 하나 보유하고, 다른 프로세스에 할당된 자원을 점유하기 위해 대기하는 프로세스가 존재한다.']","[0, 1, 2, 3]","['상호 배제', '점유 대기', '순환 대기', '비선점']","[0, 1, 2, 3]",alsxmqkqh23@gmail.com
98,98,9,[운영체제 1] Deadlock의 발생조건 네가지를 간단히 설명해주세요.,big jo,"다음 4가지를 모두 만족하여야 교착상태가 발생할 수 있다.
1.
상호 배제 (mutual exclusion)
프로세스가 자원을 사용할 때 다른 프로세스와 동시에 사용할 수 없는 조건을 의미한다.
2.
점유 및 대기 (hold and wait)
한 자원을 점유한 상태에서 다른 자원을 요청하기 위해 대기할 수 있는 조건을 의미한다.
3.
비선점 (nopreemption)
한 프로세스가 자원을 할당 받으면 작업이 끝날 때 까지 시스템에서 제어권을 뺏을 수 없는 조건을 의미한다.
4.
순환 대기 (circular-wait)
여러개의 프로세스가 서로의 자원을 요청하고 있는 상태를 의미한다.","['한 번에 프로세스 하나만 해당 자원을 사용할 수 있다. ', '이미 할당된 자원을 강제로 빼앗을 수 없다.', '대기 프로세스의 집합이 순환 형태로 자원을 대기하고 있어야 한다.', '자원을 최소한 하나 보유하고, 다른 프로세스에 할당된 자원을 점유하기 위해 대기하는 프로세스가 존재한다.']","[0, 1, 2, 3]","['상호 배제', '점유 대기', '순환 대기', '비선점']","[0, 1, 2, 3]",alsxmqkqh23@gmail.com
99,99,9,[운영체제 1] Deadlock의 발생조건 네가지를 간단히 설명해주세요.,big jo,"데드락이 발생하는 상황은 다음과 같다.

멀티 프로그래밍 환경에서 한정된 자원을 얻기 위해 서로 경쟁하는 상황 발생
한 프로세스가 자원을 요청했고 동시에 그 자원을 사용할 수 없는 상황이 발생할때 해당 프로세스는 대기 상태로 들어간다.
대기 상태로 들어간 프로세스들이 실행 상태로 변경될 수 없을 때의 상황을 교착상태(DeadLock)라고 한다.
","['한 번에 프로세스 하나만 해당 자원을 사용할 수 있다. ', '이미 할당된 자원을 강제로 빼앗을 수 없다.', '대기 프로세스의 집합이 순환 형태로 자원을 대기하고 있어야 한다.', '자원을 최소한 하나 보유하고, 다른 프로세스에 할당된 자원을 점유하기 위해 대기하는 프로세스가 존재한다.']",[],"['상호 배제', '점유 대기', '순환 대기', '비선점']",[],alsxmqkqh23@gmail.com
100,100,5,[데이터베이스 1] Primary key가 무엇인지 설명해주세요.,big jo,"기본 키는 주 키 또는 프라이머리 키라고 하며, 관계형 데이터베이스에서 조(레코드)의 식별자로 이용하기에 가장 적합한 것을 관계 (테이블)마다 단 한 설계자에 의해 선택, 정의된 후보 키를 말한다. ","['특정 튜플을 유일하게 구별할 수 있는 속성을 가진다.', '키를 구성하는 속성들 중 꼭 필요한 최소한의 속성들로만 키를 구성해야 한다.', 'NULL 값을 가질 수 없다.', '후보키 중 엔티티를 대표할 수 있는 키이다.', '자주 변경되지 않아야 한다.']","[0, 3]","['대표성', '후보키', '유일성, unique', nan]",[],alsxmqkqh23@gmail.com
101,101,5,[데이터베이스 1] Primary key가 무엇인지 설명해주세요.,big jo,기본키는 후보키 중에서 선택한 주키(Main Key)이다. 한 릴레이션에서 특정 튜플을 유일하게 구별할 수 있는 속성이다. Null값을 가질 수 없다. 기본키로 정의된 속성에는 동일한 값이 중복되어 저장될 수 없다.,"['특정 튜플을 유일하게 구별할 수 있는 속성을 가진다.', '키를 구성하는 속성들 중 꼭 필요한 최소한의 속성들로만 키를 구성해야 한다.', 'NULL 값을 가질 수 없다.', '후보키 중 엔티티를 대표할 수 있는 키이다.', '자주 변경되지 않아야 한다.']","[0, 2, 3]","['대표성', '후보키', '유일성, unique', nan]",[1],alsxmqkqh23@gmail.com
102,102,5,[데이터베이스 1] Primary key가 무엇인지 설명해주세요.,big jo,"기본키는 주 키 또는 프라이머리 키라고 하며, 후보키 중에서 특별히 선정된 키로 중복된 값을 가질 수 없으며, 후보키의 성질을 갖는다. 즉, 유일성과 최소성을 가지며 튜플을 식별하기 위해 반드시 필요한 키이다. ","['특정 튜플을 유일하게 구별할 수 있는 속성을 가진다.', '키를 구성하는 속성들 중 꼭 필요한 최소한의 속성들로만 키를 구성해야 한다.', 'NULL 값을 가질 수 없다.', '후보키 중 엔티티를 대표할 수 있는 키이다.', '자주 변경되지 않아야 한다.']","[0, 3]","['대표성', '후보키', '유일성, unique', nan]",[1],alsxmqkqh23@gmail.com
103,103,5,[데이터베이스 1] Primary key가 무엇인지 설명해주세요.,big jo,기본키는 릴레이션을 대표하는 키다. 때문에 기본키를 설정하면 다른 릴레이션의 외래키와 관계를 맺고 상호작용 할 수 있다.,"['특정 튜플을 유일하게 구별할 수 있는 속성을 가진다.', '키를 구성하는 속성들 중 꼭 필요한 최소한의 속성들로만 키를 구성해야 한다.', 'NULL 값을 가질 수 없다.', '후보키 중 엔티티를 대표할 수 있는 키이다.', '자주 변경되지 않아야 한다.']",[3],"['대표성', '후보키', '유일성, unique', nan]",[0],alsxmqkqh23@gmail.com
104,104,5,[데이터베이스 1] Primary key가 무엇인지 설명해주세요.,big jo,후보키 중에서 선택한 주키(Main Key)로 한 릴레이션에서 특정 튜플을 유일하게 구별할 수 있는 속성을 가지며 Null 값을 가질 수 없습니다,"['특정 튜플을 유일하게 구별할 수 있는 속성을 가진다.', '키를 구성하는 속성들 중 꼭 필요한 최소한의 속성들로만 키를 구성해야 한다.', 'NULL 값을 가질 수 없다.', '후보키 중 엔티티를 대표할 수 있는 키이다.', '자주 변경되지 않아야 한다.']","[0, 2, 3]","['대표성', '후보키', '유일성, unique', nan]",[1],alsxmqkqh23@gmail.com
105,105,5,[데이터베이스 1] Primary key가 무엇인지 설명해주세요.,big jo,기본키는 후보키 중에서 특별히 선정된 주키(Main Key)이며 한 릴레이션에서 특정 튜플을 유일하게 구별할 수 있는 속성이다. 기본키는 중복된 값을 가질 수 없으며 NULL값을 가질 수 없다,"['특정 튜플을 유일하게 구별할 수 있는 속성을 가진다.', '키를 구성하는 속성들 중 꼭 필요한 최소한의 속성들로만 키를 구성해야 한다.', 'NULL 값을 가질 수 없다.', '후보키 중 엔티티를 대표할 수 있는 키이다.', '자주 변경되지 않아야 한다.']","[0, 2, 3]","['대표성', '후보키', '유일성, unique', nan]",[1],alsxmqkqh23@gmail.com
